Testing SD card write operations: 2022-06-26 07:30:17
2022-06-26 07:58:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '70d8e2f0e6a4610fb60cbcda378bf232a5600279048cae5b948dad0d', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 07:58:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:58:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:53: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4178fd484f21bab3d74f456532e457f6a6c519d238ae2c366398952', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4178fd484f21bab3d74f456532e457f6a6c519d238ae2c366398952', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:58:56: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:58:57: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:58:58: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '3e69c6606e281e626c79802b8a02b0b93c1fba61d790ed6042ab5faf', 'rssi': -84, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 07:58:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:01: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b88495af16fe5958cff972ae11cd6f64eafe95e74a4a3886d0877162', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:03: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b2509c2078e97d1c429929c0e1cbda4c5a371aaa1018a0d50930e51', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ee4ebdce9cd310676499faa5c81113f1339d86d2aa6dd4156715a068', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f6f7246ba651eff3c56bcaa13bf7cca9272141cd9fedc59383a6ab0a', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:09: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '15c2e33a4f71d1a9b2583dbbacd40f74c19b491f574aa34ada44a49a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '70d8e2f0e6a4610fb60cbcda378bf232a5600279048cae5b948dad0d', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 07:59:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '70d8e2f0e6a4610fb60cbcda378bf232a5600279048cae5b948dad0d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 07:59:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e0b67062763f2d9a5592003c0c3a29e2373af7170bbbf386d65d9f0b', 'rssi': -50, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b88495af16fe5958cff972ae11cd6f64eafe95e74a4a3886d0877162', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:17: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '5c09f0391edb092ed86a1e7a61a46121d78580ee33ba43275724641a', 'rssi': -76, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:59:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e0b67062763f2d9a5592003c0c3a29e2373af7170bbbf386d65d9f0b', 'rssi': -39, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4a86366e62d39b5681242f0a780a96dc77f054ac40e3f01d20e22e7b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd7d3b75be1d4381c2af3c8208ebd25a275eb276c909e4f90be6f1945', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ee4ebdce9cd310676499faa5c81113f1339d86d2aa6dd4156715a068', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '15c2e33a4f71d1a9b2583dbbacd40f74c19b491f574aa34ada44a49a', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:24: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b88495af16fe5958cff972ae11cd6f64eafe95e74a4a3886d0877162', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '70d8e2f0e6a4610fb60cbcda378bf232a5600279048cae5b948dad0d', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 07:59:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4178fd484f21bab3d74f456532e457f6a6c519d238ae2c366398952', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ae39a2bb13cb4c9a9f612460d9f0234326a051d1f1ea01bb1ffd2ea', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b65d0d7c0d62e4e725813af4245b4cee31749033bdd008482f25f4c', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:59:30: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:34: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '971e99c84172f41b11f6e80b61259ad1f01801e15dfb22cc347abf7a', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4178fd484f21bab3d74f456532e457f6a6c519d238ae2c366398952', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '02d0b88c72879f0a73410a5f1f6464e88bad06837f5806d206e267e1', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b2509c2078e97d1c429929c0e1cbda4c5a371aaa1018a0d50930e51', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '971e99c84172f41b11f6e80b61259ad1f01801e15dfb22cc347abf7a', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b88495af16fe5958cff972ae11cd6f64eafe95e74a4a3886d0877162', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:59:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4178fd484f21bab3d74f456532e457f6a6c519d238ae2c366398952', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0df5d8d22586526b0f1e8c0235c12e0acaca4fdd38ee678a2747a824', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '02d0b88c72879f0a73410a5f1f6464e88bad06837f5806d206e267e1', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '15c2e33a4f71d1a9b2583dbbacd40f74c19b491f574aa34ada44a49a', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:49: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '5c09f0391edb092ed86a1e7a61a46121d78580ee33ba43275724641a', 'rssi': -65, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:59:50: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:51: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:51: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '0dea47e57967bf96feeb06ba80196ed7cafe53ca09a23e247d097a0f', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:59:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '689c7fd869bb53bb9a27ad4c0bdbd458bc5c4c25d84ecc1bc1e93d5d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:59:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '76e71ce4baa2130dab8b79dcafea04e173474b4cd5e98d1ad386d9c2', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '15c2e33a4f71d1a9b2583dbbacd40f74c19b491f574aa34ada44a49a', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8fecf6f964f83c1b764a8e071191c3b4f404f65fb2d9c943bb754dab', 'rssi': -100, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:59:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '02d0b88c72879f0a73410a5f1f6464e88bad06837f5806d206e267e1', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:59:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ae39a2bb13cb4c9a9f612460d9f0234326a051d1f1ea01bb1ffd2ea', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:00:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7c2140654e40b371681985d7302c35ee9f1db7c59775ef72bc92c986', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:00:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce6c7c78905f5558eaa73d9594f15ab0ab1b4ab72cf8c57c8cf10780', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
