Testing SD card write operations: 2022-07-08 08:57:37
2022-07-08 10:01:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ebe50b874046486f093b6183a934137bb227df1b289eaade8fb2b62', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-08 10:01:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9faeaf461f86f688981386cd1c8f9c696a0bc6e62e5be2b8d61fa30b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:01:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:29: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '08613f0b384d2cc95a03e01989da665038b955dc4b9a31d11222a1b7', 'rssi': -84, 'name': 'Cb40', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ebe50b874046486f093b6183a934137bb227df1b289eaade8fb2b62', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-08 10:01:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4311d419dabfbd8e7b47b4470d1c6f56a39b5a450c0af99592cc73b', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dc4f8df9b0ba63efbb077790aa311a0849b1a6fdd5a685ec66eb6fb7', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bf8e657fb0f39b6478369365d70207e4412549ed02095b4ed143f393', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:01:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1b26f8dd5410ffd5f1c270abd44a1a17b0bc7e4443e2457f9075b76b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:01:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '413482e68792563fab7d61c0d66d3f3cc7f84f5ec12c782f945b6a34', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bf8e657fb0f39b6478369365d70207e4412549ed02095b4ed143f393', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:01:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:01:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:02:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:02:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bf8e657fb0f39b6478369365d70207e4412549ed02095b4ed143f393', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '13b242c9ecb99f5f298b47557ff964c84781b3474c8c9a326e6e6f59', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9faeaf461f86f688981386cd1c8f9c696a0bc6e62e5be2b8d61fa30b', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bf8e657fb0f39b6478369365d70207e4412549ed02095b4ed143f393', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9faeaf461f86f688981386cd1c8f9c696a0bc6e62e5be2b8d61fa30b', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:02:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f47b838504965680d90a869d602742e0a8118d1c3e12f277fed2e8', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:02:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dc4f8df9b0ba63efbb077790aa311a0849b1a6fdd5a685ec66eb6fb7', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 10:02:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '325ec691fd2fc83a18905d6a86179f9ed97561f1c5d948a5abf42171', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1410845c05f6e227638d2457ac71bbfd061c6858ab803d62ab597800', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d4257177020df1c1abb0e0dc131e4af0352370a12aab86ee5068a9c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 10:02:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9faeaf461f86f688981386cd1c8f9c696a0bc6e62e5be2b8d61fa30b', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9faeaf461f86f688981386cd1c8f9c696a0bc6e62e5be2b8d61fa30b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-08 10:02:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1f66238cc7bc4ea630f0a1717347721b041665dcd28629c6a628e06d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
