Testing SD card write operations: 2022-05-20 19:55:37
2022-05-20 20:38:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '23db5fbc07498820ab3231eca128a8eab41892b2fb66c9b9329b8d3f', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ba4691b5d4dce2e0b4c93f51a7053601e166173b2cd30afbda64836', 'rssi': -98, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-05-20 20:38:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3dc8cf7b869f7b1b896bac45a39344acf32e007bb7780c699530b2cc', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f35a328c30cd6a8fd36da07862c80ae07415f64473af4d8bc4932cca', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36dfd543d1fcf0e7a154aff215ab68711ebcea72e169161bb5e9c23e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '174f9656d528d1026750a7eec7b901ca782551498e298ac85e9cc494', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '54da21d5cb391bfa060e3b35e3a8be0f09659cbf4f6e2ec9cdebc9ab', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '16b5959bed3d89ad1c720620f0f82710ad8d9d0c8a45efe069c7f522', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '16b5959bed3d89ad1c720620f0f82710ad8d9d0c8a45efe069c7f522', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36dfd543d1fcf0e7a154aff215ab68711ebcea72e169161bb5e9c23e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'cecd74f9545d7fa14e0882fadfea2d3f33a5056f31eea4e60845bf38', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd66ea4a0557b9145f296c78aa0e1e7f34d922e45b1e3c3d56b5df1fb', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '268724ecbebc3e50819964df394a55a0571797e0a617f7ebf10954ac', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55b2fc125ca9f11387b9aeff96204ae06d90ee7adfb380020c95066d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:13: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '16afd72db7cf2dce94e080d0c9eea351a7adc99b38df64247fe01b8d', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55b2fc125ca9f11387b9aeff96204ae06d90ee7adfb380020c95066d', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:15: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': 'f244970d81046535ad07b7b6e9734529580dd4adb8cf955c0e47d78f', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f6d4189a902251940358fe9aca981f3c2e4127aec1bc320570b1f00d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:16: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': 'f244970d81046535ad07b7b6e9734529580dd4adb8cf955c0e47d78f', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '16b5959bed3d89ad1c720620f0f82710ad8d9d0c8a45efe069c7f522', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '16b5959bed3d89ad1c720620f0f82710ad8d9d0c8a45efe069c7f522', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f35a328c30cd6a8fd36da07862c80ae07415f64473af4d8bc4932cca', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ae98872d74b9ae85a34a7838f84c0858f6df55e31830ba9814bf7032', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '51ba8e3472ec37a8227e7d0d5ad4320a5b6d2fa1393f5eecc3076c6b', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c56e921f87c60ac3f660547b6a717182dd15a58cfa87ab16f9e80501', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0cba840f31deb392ec86acb5846badc48cdb5d766499c9e977c801ef', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f35a328c30cd6a8fd36da07862c80ae07415f64473af4d8bc4932cca', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:38:23: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '16afd72db7cf2dce94e080d0c9eea351a7adc99b38df64247fe01b8d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f672c685d0dfc78ba58399795f8b380720b91c08261ff9b96baffaed', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:25: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': 'b9037911c5a55553877bc7d5ad023f66842802e949c9bfedd8690dd6', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:26: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': 'b9037911c5a55553877bc7d5ad023f66842802e949c9bfedd8690dd6', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:27: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'e7477e28f7a9bd5219853abb0ba04ca69992a43443c771d3c8bf1728', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f672c685d0dfc78ba58399795f8b380720b91c08261ff9b96baffaed', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:28: {'adv_flag': 4, 'def_tx_pwr': 3, 'mac': 'b9037911c5a55553877bc7d5ad023f66842802e949c9bfedd8690dd6', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '13500a51e7f4184b51bce2478a2f690bda8fe908abacd201e34ee3fb', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '393053846549ff6918dab7ca8b01541089701786fc35cf8dd1f793d2', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0afb1ff56bffaf54666a7a997605f6786eee83d448dccc1246df4557', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '13500a51e7f4184b51bce2478a2f690bda8fe908abacd201e34ee3fb', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e212c8dea47114325a9e590d8f356b712c1e39d23d9e3e3cefe8b9', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '13500a51e7f4184b51bce2478a2f690bda8fe908abacd201e34ee3fb', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:34: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -91, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:35: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -90, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '393053846549ff6918dab7ca8b01541089701786fc35cf8dd1f793d2', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e212c8dea47114325a9e590d8f356b712c1e39d23d9e3e3cefe8b9', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e212c8dea47114325a9e590d8f356b712c1e39d23d9e3e3cefe8b9', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '13500a51e7f4184b51bce2478a2f690bda8fe908abacd201e34ee3fb', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0afb1ff56bffaf54666a7a997605f6786eee83d448dccc1246df4557', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8e3cbb89e4454f840ed46d037a0781a422226bce2eca2465e2f6db', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '270fe4bb360a39835ae10c348475b00624753f47ce2dfb3ede88b979', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:41: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -84, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:42: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -89, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0afb1ff56bffaf54666a7a997605f6786eee83d448dccc1246df4557', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:43: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -91, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:44: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -82, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:45: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -91, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:46: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -81, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0afb1ff56bffaf54666a7a997605f6786eee83d448dccc1246df4557', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:47: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -83, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:48: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -73, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:49: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -65, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:50: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -68, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6b72775911a8649a1979c03e5e8139fa81ed3989c6c2dd6bbbaaa1ff', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a92779c912596c7e20482955826bfb7d9e40b2066572b6af38b712f9', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:38:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8cf6bdee740a483efc48a18498f2abb90de844d332831aede8327386', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '174f9656d528d1026750a7eec7b901ca782551498e298ac85e9cc494', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:54: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -76, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8cf6bdee740a483efc48a18498f2abb90de844d332831aede8327386', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4ecca0cb57b8c6a105955dfeb6d22088f8bd50ac89dfd6b2d2647890', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0c5c2f916ea491a998d8d7f87eb54fbd529aa43c87c9d2bea05df0f7', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e5f1e35f610d80a08917355c37d20576efb29a801a51476b3b0f396f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:38:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0c5c2f916ea491a998d8d7f87eb54fbd529aa43c87c9d2bea05df0f7', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bbef13fb689de002fdd1432e7a9ca142b310e1b14353a27be39cb57a', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:38:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bbef13fb689de002fdd1432e7a9ca142b310e1b14353a27be39cb57a', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:39:02: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '673e7ea8ec7f15532fe4d2edab517f9407c3f4867bd1d0388756261d', 'rssi': -91, 'name': 'Pb321', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:39:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bbef13fb689de002fdd1432e7a9ca142b310e1b14353a27be39cb57a', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:39:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bbef13fb689de002fdd1432e7a9ca142b310e1b14353a27be39cb57a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:39:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6901b5ca056ced5b13874dd2e93a93bee4565817e48ff89846c05f8f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:39:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:39:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:39:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:39:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:39:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2b2c90f4c4103985ce5f31ea99da30a2335d4aa7b0669192575c243', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:39:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e694c6cbdeb6925641534ef3554cb5ec8ede17d9e71de7efae512269', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
