Testing SD card write operations: 2022-05-31 10:36:59
2022-05-31 10:38:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c92745e5e79de1991e3762d52f0063f739128e2445764c554a70ad95', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '861f98222d8d5ca58abb5cccd7325790807f7d9684beb2c554daffb9', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e5fd9a0c6591dd56ba3989841f33699e95b2e0e09e39730f6ea27e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:38:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1fea57262a6498ad81af53b03396856b3244c1aacda5595e6802ca5f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'efa0c73f5828911fc33dc0797b3f8094c5e96da4fcdf317b27389568', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8966189b01f98ed37e3ff29781375cfc8aef746830d5bade06e0cf82', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '433cf778d68649a2d871b113678ce308be4f1c4448b9146523b3792d', 'rssi': -99, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 10:38:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c359f3cd8ef6103007534fa72b3609bafe481a910606e6ec5ef0465', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3c9e760a50a6835fc925ef7ed9731d38ba69e5293b2d92792a1c9f96', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '861f98222d8d5ca58abb5cccd7325790807f7d9684beb2c554daffb9', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5d27bb5a1c6b94fab2f0c7ef6159a38905da3eb3f4f544374500157e', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '356999a7bbc288c694715a7b9cbaad2dd0834a1e38fc9f33d2847ca7', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9afe5acdfc00a5257096b050a93aa346500ad89fa564e0184fbddb0b', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e5fd9a0c6591dd56ba3989841f33699e95b2e0e09e39730f6ea27e', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:38:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e8014ffc0ca40a258b0bca5072b921ab9cec01109987674c8e6316ee', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '093e13e130ceb53ba29be20c321a77306f0835087f7f9f79a5208eb0', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 2, 'adv_tx_pwr': 3}
2022-05-31 10:38:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93da5daeaf54d9007398b0d9a08cc3a0c19db719b58a0ac01b23e4a8', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c359f3cd8ef6103007534fa72b3609bafe481a910606e6ec5ef0465', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93da5daeaf54d9007398b0d9a08cc3a0c19db719b58a0ac01b23e4a8', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8b4463f38a9a8779a82506d0cbf5ae3affa9a0196009554e07fb9bc8', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93da5daeaf54d9007398b0d9a08cc3a0c19db719b58a0ac01b23e4a8', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '861f98222d8d5ca58abb5cccd7325790807f7d9684beb2c554daffb9', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:38:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '963ee7d5ee23d1145c0df0fec171e73b0f6036cb7d32bf9212b9f7de', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '861f98222d8d5ca58abb5cccd7325790807f7d9684beb2c554daffb9', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0daeda9b730f98eab2e81e40622e5a3552cf38a57a8c3e923144185', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'af01c8af753631823d914013ed576ba1a4723fbebaa2cdf54e437619', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:38:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55ef368ba93761b076073d928edb4ce89109f15101cab6ae69c7c27c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a961af1cdcb33088a70bea2a8c9843e23b13df93707a7441a32511b9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:38:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6b0faf663f60804471790b98c23da858e6e0a4e279ce2de5bd857df0', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cac919ac9bfdcd369e5b109756a1e9bb08d039215380ef16c7b702c5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 10:38:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ddbcf76bbd0633c0c06ee930beee45f8e9a45026dbdcdf76880d451', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ddbcf76bbd0633c0c06ee930beee45f8e9a45026dbdcdf76880d451', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93da5daeaf54d9007398b0d9a08cc3a0c19db719b58a0ac01b23e4a8', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:43: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '81675658e94f80997fbd82adfd85d9713450ecaa60d010838fdbfa95', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e8014ffc0ca40a258b0bca5072b921ab9cec01109987674c8e6316ee', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93da5daeaf54d9007398b0d9a08cc3a0c19db719b58a0ac01b23e4a8', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ddbcf76bbd0633c0c06ee930beee45f8e9a45026dbdcdf76880d451', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:38:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5d27bb5a1c6b94fab2f0c7ef6159a38905da3eb3f4f544374500157e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e5fd9a0c6591dd56ba3989841f33699e95b2e0e09e39730f6ea27e', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:38:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f842895b03bdfb0f8904b4889fe5c619cb9adccd44fed96f65b9f5b8', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3cb196f9fb01fdb550ae64888cc2bd457b1be4867a282f8e4b61fa59', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 2, 'adv_tx_pwr': 3}
2022-05-31 10:38:51: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '840da829a8c63a63515a0300c94b260e1fe4e33a4b79a504024b3f27', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '861f98222d8d5ca58abb5cccd7325790807f7d9684beb2c554daffb9', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e8014ffc0ca40a258b0bca5072b921ab9cec01109987674c8e6316ee', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:38:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55ef368ba93761b076073d928edb4ce89109f15101cab6ae69c7c27c', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ec03806b2f94a06027b7c08d604ee070eaf6068e1cc1cf025a80b7e2', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55ef368ba93761b076073d928edb4ce89109f15101cab6ae69c7c27c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:38:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32e5fd9a0c6591dd56ba3989841f33699e95b2e0e09e39730f6ea27e', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:38:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:38:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cac919ac9bfdcd369e5b109756a1e9bb08d039215380ef16c7b702c5', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 10:38:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5d27bb5a1c6b94fab2f0c7ef6159a38905da3eb3f4f544374500157e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6430dc99619b5f5525e0c98c61830ae3552c49cfda13ebbc833d84d9', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0daeda9b730f98eab2e81e40622e5a3552cf38a57a8c3e923144185', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:39:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f5b142d3775780529668aecd5e0d6256507c53022d5b8537dfd24c47', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:39:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ec03806b2f94a06027b7c08d604ee070eaf6068e1cc1cf025a80b7e2', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '841a65553b05de13b1913846a5e42374b01d3417028c926875bd2f49', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ddbcf76bbd0633c0c06ee930beee45f8e9a45026dbdcdf76880d451', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:39:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c3db2fd2aa5b5a7414ee55234894d83ca3e5abaa7e0d4042a5299363', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3cb196f9fb01fdb550ae64888cc2bd457b1be4867a282f8e4b61fa59', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 2, 'adv_tx_pwr': 3}
2022-05-31 10:39:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c3db2fd2aa5b5a7414ee55234894d83ca3e5abaa7e0d4042a5299363', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dae30454b7b3f6628e0ac258588def1bfa6a48d4e2709273043508a2', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:39:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a58f5f2a90122846c3d137550c5546e013ceb456b6086d70e9a3c877', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:39:15: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd882a36d6ff4c23c3c67e51e3e50a052653ce9d0c09dd850a72365ce', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '55ef368ba93761b076073d928edb4ce89109f15101cab6ae69c7c27c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dcb0dfe68ca28cacd691c2f552ffeb2d5c87d1648e455cd9014b0748', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:39:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9878d506452523a7f9052bf1a3c3e5a5dfb379f2647a45c231bfd999', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6f56d374219c49b30c96048fdcf128ba2af3b1e17afdef5cde2e6efb', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:39:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b4668139f20a10964ebc22c5b1d1b55d344ae8b8d9c401f30192cf4', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:39:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b84a8f240389787e1e197d0b1d02f8f8077313d930283d1c39657d05', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c653a3ca18a0822afd0d29f6ca881b7f8bc44d58377aa0734711afcd', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dcb0dfe68ca28cacd691c2f552ffeb2d5c87d1648e455cd9014b0748', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:39:23: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:39:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '841a65553b05de13b1913846a5e42374b01d3417028c926875bd2f49', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
