Testing SD card write operations: 2023-01-26 14:39:40
2023-01-26 15:05:35: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0d2c7de1f3fc42eee30fdbd9c3285f948d8ca0580313a8981f666fad', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:35: {'name': None, 'adv_flag': 2, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7d8e586e4a84aeefa880fb31c7962f5d1a0a476d8329f96c7d320a4d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:36: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a2529914533f2c77ff46ac8cc65b6f6c953631b4ef4f922108933a96', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:37: {'name': None, 'adv_flag': 26, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9118bd6d4ffcb7957e388daea868466b3f40cd88575797fb4d830d53', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:38: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a39bcc6e7de064527816e91955786114430ef1e6582ba510a5d8a7b8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:39: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:39: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9750c8436dcd46929c381239541b1b8871d06ed430dbf502faa3742b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:40: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4eae31f34fe25388be5f61419d8d7d121487db15148e71db07328843', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:41: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '353d7150ae16a4826b438338b8621d2e460d3207a3d852aa2aeb8c4f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:42: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4eb1449e1c47884d1ea78caede696f6f7c6ace7fc747089a5517b426', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:42: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9750c8436dcd46929c381239541b1b8871d06ed430dbf502faa3742b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:43: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'af6d6cf2a6ee024333bf1e70ad9c5e714d52ae2205bb602e5bcb54ac', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:44: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '183e4953e540fa2824d669a8928263c6477a42271b36aede5937016f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:44: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:46: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:46: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e3a0f3fe04b7a3fe4765caca1974fdf8a39ebe565ed818134c73f78b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:47: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:48: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '45f51250246999398b3c4042bc74025a1229e992df5db8c2bfd2789c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:49: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '353d7150ae16a4826b438338b8621d2e460d3207a3d852aa2aeb8c4f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:49: {'name': None, 'adv_flag': None, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4eae31f34fe25388be5f61419d8d7d121487db15148e71db07328843', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:50: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:51: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:52: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '5ea7ea5c3886b14ec06d7a80298e3739356fb8b2f47da1f57b786a4c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:53: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:53: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3bfc5bf39cff050ab619f52fc173e049a40798f15f3d3d6e7b01ed5c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:54: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6c711547846c41c49c5aec161e25c13f3c29174b8291a147da01f947', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:55: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:56: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e6ead4ba05cbda5d0879aa4a6185c54ad56b3b7368d3ba600160e432', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:57: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': 'f34fc016be9894513ae6f3ac9db236fc922d3935cefdaec1a8e0e4eb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:57: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9966ce2c369a581e5b1d195ca382af95978377305f386b9acdbe8bf7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:58: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:05:59: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '362baa5189e87211234cb3badb20455d75a3fe70cecc6d9a1bbafab2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:00: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:00: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '183e4953e540fa2824d669a8928263c6477a42271b36aede5937016f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:01: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3bfc5bf39cff050ab619f52fc173e049a40798f15f3d3d6e7b01ed5c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:02: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:03: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:04: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:04: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:05: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3bfc5bf39cff050ab619f52fc173e049a40798f15f3d3d6e7b01ed5c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:06: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:07: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'af6d6cf2a6ee024333bf1e70ad9c5e714d52ae2205bb602e5bcb54ac', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:07: {'name': None, 'adv_flag': 26, 'rssi': -99, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '88fa466293cbd7a936d88893319b5b56c94410e506bced78f4bd4989', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:08: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:09: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4eae31f34fe25388be5f61419d8d7d121487db15148e71db07328843', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:10: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:11: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '10047b81fa48650781d5e49f5b2e9f5f4c4034e32562bb08e7765f00', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:11: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'c2f470995385acb8d61de02340a9e15890a1983d0c454d8dbba47a26', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:12: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9118bd6d4ffcb7957e388daea868466b3f40cd88575797fb4d830d53', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:13: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:14: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4d87c8ca2f69de7bc5f3fc831bb5d0d194a98033290442333e751bda', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:14: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '183e4953e540fa2824d669a8928263c6477a42271b36aede5937016f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:15: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'af6d6cf2a6ee024333bf1e70ad9c5e714d52ae2205bb602e5bcb54ac', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:16: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37636d78199ca4c7cb60a6110e3055baf3292a2334bcbe24aeb8a174', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:17: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '2321a85ea2ee545837888f635286c3f14c56642f7735ba9e7cebb82e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:18: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ff42dbbebcf8774a8380c6ebfa7cb3c9a408d97efe8d4ce5d6550ac5', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:18: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4eb1449e1c47884d1ea78caede696f6f7c6ace7fc747089a5517b426', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:19: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:20: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9cc950f887d2be4cce9db2fd5560919c352b1676b03a5fe7a04d5cc7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:21: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e6ead4ba05cbda5d0879aa4a6185c54ad56b3b7368d3ba600160e432', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:21: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '24031d339a3ed596b2874aca894f7502cd3f8efbf2c1008ce0f3ba1f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:22: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:23: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f89a8c51fd935768fa7dec0acb29857bd4c47f34ec061ec1c226952f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:24: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:25: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e3a0f3fe04b7a3fe4765caca1974fdf8a39ebe565ed818134c73f78b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:25: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '45f51250246999398b3c4042bc74025a1229e992df5db8c2bfd2789c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:26: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd1a8f6c2120a4767ca81ddfb6c6492b617f01788f0971b2321668897', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:27: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '183e4953e540fa2824d669a8928263c6477a42271b36aede5937016f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:28: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:29: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37918b0c9c7c681c92d906cd6cb793fd097f992dcbdbe2bc51a8db82', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:29: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '10047b81fa48650781d5e49f5b2e9f5f4c4034e32562bb08e7765f00', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:30: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 4, 'def_tx_pwr': 0, 'mac': 'e71b67526ddc80691230e0b79e83818e6fe6f479092ad63451de13c8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:31: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:32: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:32: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '76b7a981b39e0bc26f988673bbc6b24f839e5139ad5e637daf6e6739', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:33: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ea58bfa9278c86aa10ff0fcab7923eab0a4d62910f8e6a144a8c360c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:34: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:35: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '344b7f0edad40256004662c7b4745655910a1140f6dc414f41e72a85', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:36: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e7a04a20ac359e561985e9905ab3b41e96f5a81530a8c4a4273d144c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:36: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd1a8f6c2120a4767ca81ddfb6c6492b617f01788f0971b2321668897', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:37: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '45090adbf0bda52310b0c7af50c210e800d3c93d52b51569292ffe91', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:38: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37636d78199ca4c7cb60a6110e3055baf3292a2334bcbe24aeb8a174', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:39: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3a7a61d36e4254f0ca489858f15a574b1a2dd4c6309487e28e9ca24d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:39: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a2529914533f2c77ff46ac8cc65b6f6c953631b4ef4f922108933a96', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:40: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a3dfb077284c2ff8e38d60a7a2c6797a515f67db1d13b4e4eceb316e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:41: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '2c0ae98b4a7ef899e272d071a1521ccbec6e8dbf2a44c5dc7a4711b6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:42: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '183e4953e540fa2824d669a8928263c6477a42271b36aede5937016f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:43: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '05ea302a1d0a5a0f4546659c92e0993172180cf8cc87c7e36b36e0f4', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:43: {'name': None, 'adv_flag': 26, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9118bd6d4ffcb7957e388daea868466b3f40cd88575797fb4d830d53', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:44: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'ab10c0ee53f3e548f9350e43d69e623e19701529411331a5b69467eb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:06:45: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'af6d6cf2a6ee024333bf1e70ad9c5e714d52ae2205bb602e5bcb54ac', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
