Testing SD card write operations: 2022-07-06 13:31:32
2022-07-06 13:40:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93a5966bbe9d9f8f74ec2ad5769f87eacc219ce82055e2c9e4673c66', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f98b21b9481b6fe01a2b4bdcbbae78e0b32da4c754ea61fa4a8c563', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32b89c354b1572e9f36afdf0ca319ea224e10b73f8e7135b1a44ab0c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '98255f334a6d4e65ddc059837caf046a4de3353b5537d1ea4cc5516f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd8f4090f3fb0fac1d4358b13c16d18c1841d340f65b5d78fc044f6a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1960a48e4dc1d2dd7e385f3d37727be86108b7460075dcadadd46e69', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:40:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '49587170c570553abc400c7fd249a0c3f5e15da33c28699a053b8bc5', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e2217f9be1f8c52f4efddecf27700ab4809d4be1ed43bcffef4986', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:40:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1960a48e4dc1d2dd7e385f3d37727be86108b7460075dcadadd46e69', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:24: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:40:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2248822504c8aa3ca43ad63a79e9ee3308773a13e1c75e93a31d44b4', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2bd71e57bf8f46f27404244f23b952f1c1bbf6953dcb930fc1d4cca4', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '04b971a5ebe023efae7a67a08242c601348bc238308d8bed7578fa11', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:40:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:40:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6fbb47a641ce6bd495e32a8451f067a198c179148607a5fca4efd725', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e2217f9be1f8c52f4efddecf27700ab4809d4be1ed43bcffef4986', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:40:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2b39db4537637863b0165a7fa8ce1b26e097a9d77959a4e11cc43a63', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:35: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:40:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0f49f5f38ef3ef9063ed1016e75cdd3ed3f2e90e48a41e9ab81114f4', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3c9ad3daf44e7f87657ad59a11494628b0c8b8f56c6d7f743a2beb64', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:40:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2b39db4537637863b0165a7fa8ce1b26e097a9d77959a4e11cc43a63', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0f49f5f38ef3ef9063ed1016e75cdd3ed3f2e90e48a41e9ab81114f4', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:40:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:40:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4f3a94a0033c9f86b728fd3dae7d64641f070dfb5cde83a5d1e872a', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '81c9b4802735c4ffe37257f43cac28137f55e48629e2c8730e12e0ec', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e2217f9be1f8c52f4efddecf27700ab4809d4be1ed43bcffef4986', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:40:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '81c9b4802735c4ffe37257f43cac28137f55e48629e2c8730e12e0ec', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:40:45: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:40:46: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:40:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:40:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93a5966bbe9d9f8f74ec2ad5769f87eacc219ce82055e2c9e4673c66', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2248822504c8aa3ca43ad63a79e9ee3308773a13e1c75e93a31d44b4', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a4f3a94a0033c9f86b728fd3dae7d64641f070dfb5cde83a5d1e872a', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0dc6348e22e02eb566b4d286e5f00a946c4fab43ce0594ac45bcc1d5', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f94773271634eadd45511fb9f217c186467c3e0657f8d6889db40819', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1960a48e4dc1d2dd7e385f3d37727be86108b7460075dcadadd46e69', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:40:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '03e8ea8251b62f135abf55b85ea2c83fa38272d6cc233c0debbd19a0', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:40:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '78e2217f9be1f8c52f4efddecf27700ab4809d4be1ed43bcffef4986', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-06 13:40:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:40:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93a5966bbe9d9f8f74ec2ad5769f87eacc219ce82055e2c9e4673c66', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:40:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4fdb097394d13fbd7bd837445801bcdaf59d3178d7642eb4a03484c5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:41:00: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:41:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c6857ef8735d339bbebf9628e1e8c583c3ff12bbb471df880cc2b811', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:41:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd8f4090f3fb0fac1d4358b13c16d18c1841d340f65b5d78fc044f6a', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd8f4090f3fb0fac1d4358b13c16d18c1841d340f65b5d78fc044f6a', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0f49f5f38ef3ef9063ed1016e75cdd3ed3f2e90e48a41e9ab81114f4', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:41:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd8f4090f3fb0fac1d4358b13c16d18c1841d340f65b5d78fc044f6a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b768d62aa3d551b91bfbceaa0f39262835f927e5178b3a3119ab1246', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:41:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0f49f5f38ef3ef9063ed1016e75cdd3ed3f2e90e48a41e9ab81114f4', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:41:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd8f4090f3fb0fac1d4358b13c16d18c1841d340f65b5d78fc044f6a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:41:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '32b89c354b1572e9f36afdf0ca319ea224e10b73f8e7135b1a44ab0c', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:41:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a5903d50dc49c79e46d534a5e22b590480acec7b65d243237deaeb89', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:41:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:41:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '93a5966bbe9d9f8f74ec2ad5769f87eacc219ce82055e2c9e4673c66', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:41:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:14: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:41:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'eed12d57d618ad2b3b0a078e9fcfb298e0369d515ff5717c29fb6444', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:41:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2248822504c8aa3ca43ad63a79e9ee3308773a13e1c75e93a31d44b4', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0f9fb117ec7261b3545dd8a21b87adae44280eb7971912b5f684a206', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:41:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:41:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b8cf2978b72e2cdcab855045e2bbbadf985e8ee175b0ec80d5ace4c7', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:41:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b8cf2978b72e2cdcab855045e2bbbadf985e8ee175b0ec80d5ace4c7', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:41:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:41:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:41:24: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'e786d77620e8654d609ca945249034ed6d0601146394e04bf26127cc', 'rssi': -84, 'name': 'Mb41', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-07-06 13:41:25: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
