Testing SD card write operations: 2022-05-21 10:26:43
2022-05-21 11:09:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5fae8bcbfaa9', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:09:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f8d8b6d47020', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:09:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'545518dad529', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:09:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'545518dad529', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'545518dad529', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c2a8c9b32d05', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'eef248eeacf9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'57b547fb406c', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63555a51052f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'dd5073082fee', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c2a8c9b32d05', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'545518dad529', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:06: {'adv_flag': 2, 'def_tx_pwr': 3, 'mac': b'733c069f14ee', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4dd2e6959a5c', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 11:10:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63555a51052f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'74a993469c60', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ccf6cbfee55e', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'57b547fb406c', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cab809500169', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'3e1ad130d474', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'500c4d563ec5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ccf6cbfee55e', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5fae8bcbfaa9', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63555a51052f', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7575190d49e7', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c2a8c9b32d05', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'3e1ad130d474', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5fae8bcbfaa9', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4bcfccf05b00', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-21 11:10:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'500c4d563ec5', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67640780915b', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:21: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'ccde6bf1358a', 'rssi': -93, 'name': 'Ace 3', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'78c181bce26b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ef108f9f8c17', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'58ee13cf7bfa', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'58ee13cf7bfa', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e9643ed964b3', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cac6483d648b', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'42837b27e04f', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'65bcc13526ec', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67640780915b', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'476adb415dd3', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cac6483d648b', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cab809500169', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5fae8bcbfaa9', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'40c8dd735ce4', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c67ecdd8cbad', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'fa87a584a8da', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'41051f20a5ea', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6c0bbc87bce9', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e8db932631a', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e8db932631a', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c32eca07da09', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'40c8dd735ce4', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c3309a877c7c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'40c8dd735ce4', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'79cfb5a3cf29', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e7e5ba909703', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c9fb71c32cd', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 11:10:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c3309a877c7c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'68c68abd153e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'476adb415dd3', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd80d800d561d', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f9e885772519', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c9fb71c32cd', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 11:10:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'74a993469c60', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'40c8dd735ce4', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c885a9ad41c1', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67640780915b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:10:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c3309a877c7c', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'684618db8c28', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:10:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7de1b09cc0d6', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:10:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f1190390faef', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c28e9eeb203e', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c4f7b09bd512', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:10:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7de1b09cc0d6', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:10:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'625ff3265bde', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'625ff3265bde', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:10:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'589a68fecdde', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:11:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'40ac571bb69d', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:11:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7a7035641811', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'684618db8c28', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6d756fd5a8c7', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:11:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'684618db8c28', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'78bf44e7f03d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7de1b09cc0d6', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:11:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62a26fefc962', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'589a68fecdde', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:11:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'51d9238ff750', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e7f6d69f45f4', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'694c0f4355b7', 'rssi': -98, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e1c34adc5221', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5aa6a4a47357', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da4a803fae3', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e7f6d69f45f4', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5bd6a3fdb9e0', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe36204802b', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe36204802b', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6ee976ddfa03', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:11:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'53155dda5178', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e5f6d3991ac5', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e1c34adc5221', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'76bedd2d1e48', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62a26fefc962', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da4a803fae3', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'625ff3265bde', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'625ff3265bde', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c1616c9994d', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'103089e81c6b', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:11:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7ad56706d7b6', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:11:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'72ef479a0d6d', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:11:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c72d60990004', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
