Testing SD card write operations: 2022-06-25 14:23:00
2022-06-25 14:49:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:49:29: {'ssid':'RWFGIESICE', 'bssid':b'\xa0UO@%\x92', 'sec':5, 'channel':11, 'rssi':-88}
2022-06-25 14:49:29: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:49:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:33: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:49:33: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-90}
2022-06-25 14:49:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:34: {'ssid':'Invite-PE', 'bssid':b'h\xca\xe4T\x84\xa3', 'sec':0, 'channel':6, 'rssi':-90}
2022-06-25 14:49:34: {'ssid':'RWFGIESICE', 'bssid':b'h\xca\xe4T\x84\xa2', 'sec':5, 'channel':6, 'rssi':-91}
2022-06-25 14:49:34: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-91}
2022-06-25 14:49:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:49:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:49:38: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-88}
2022-06-25 14:49:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:40: {'ssid':'RWFGIESICE', 'bssid':b'h\xca\xe4T\x84\xa2', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-25 14:49:40: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:49:40: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-90}
2022-06-25 14:49:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:42: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-25 14:49:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:49:44: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:49:44: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-25 14:49:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:49:46: {'ssid':'capemploi', 'bssid':b'h\xca\xe4T\x84\xaa', 'sec':5, 'channel':6, 'rssi':-89}
2022-06-25 14:49:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:49:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:49:50: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-88}
2022-06-25 14:49:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:49:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:49:53: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:49:53: {'ssid':'RWFGIESICE', 'bssid':b'\xa0UO@%\x92', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:49:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:49:55: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-92}
2022-06-25 14:49:55: {'ssid':'RWFGIESICE', 'bssid':b'\xa0UO@%\x92', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:49:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:49:57: {'ssid':'capemploi', 'bssid':b'\xa0UO@%\x9a', 'sec':5, 'channel':11, 'rssi':-94}
2022-06-25 14:49:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-37}
2022-06-25 14:49:59: {'ssid':'SFR-d7b0', 'bssid':b'D\xe9\xdd\xde\xd7\xb6', 'sec':4, 'channel':4, 'rssi':-84}
2022-06-25 14:50:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-28}
2022-06-25 14:50:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:50:04: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:50:04: {'ssid':'SFR_E808', 'bssid':b'\xe4]QV\xe8\x0e', 'sec':4, 'channel':11, 'rssi':-92}
2022-06-25 14:50:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:50:06: {'ssid':'Bbox-31F9FEFB', 'bssid':b'\xb8f\x85\x97\xc7\x80', 'sec':4, 'channel':1, 'rssi':-88}
2022-06-25 14:50:06: {'ssid':'SFR-e0b8', 'bssid':b'\xb8\xd9M\r\xe0\xbe', 'sec':4, 'channel':11, 'rssi':-91}
2022-06-25 14:50:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-37}
2022-06-25 14:50:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:50:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:50:12: {'ssid':'SFR_E808', 'bssid':b'\xe4]QV\xe8\x0e', 'sec':4, 'channel':11, 'rssi':-95}
2022-06-25 14:50:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:50:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:50:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:50:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:50:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:50:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:50:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:50:25: {'ssid':'Bbox-31F9FEFB', 'bssid':b'\xb8f\x85\x97\xc7\x80', 'sec':4, 'channel':1, 'rssi':-92}
2022-06-25 14:50:25: {'ssid':'SFR-e0b8', 'bssid':b'\xb8\xd9M\r\xe0\xbe', 'sec':4, 'channel':11, 'rssi':-93}
2022-06-25 14:50:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:50:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:50:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:50:30: {'ssid':'FREEBOX_ALIA_M8', 'bssid':b'\xe4\x9e\x12\xcb\xa1\xd4', 'sec':4, 'channel':13, 'rssi':-94}
2022-06-25 14:50:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:50:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:50:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:50:36: {'ssid':'Bbox-00265378', 'bssid':b'4\xdb\x9c\x88\xdf\xf0', 'sec':4, 'channel':1, 'rssi':-88}
2022-06-25 14:50:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:50:38: {'ssid':'SFR-82c8', 'bssid':b'\xf4k\xefh\x82\xce', 'sec':4, 'channel':6, 'rssi':-82}
2022-06-25 14:50:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:50:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-39}
2022-06-25 14:50:42: {'ssid':'Bbox-C5BACA8B', 'bssid':b'{\x9e\xfc\xd5\xd1P', 'sec':4, 'channel':1, 'rssi':-94}
2022-06-25 14:50:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:50:43: {'ssid':'SFR-dfb8', 'bssid':b'\xf4k\xefO\xdf\xbe', 'sec':4, 'channel':1, 'rssi':-93}
2022-06-25 14:50:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:50:45: {'ssid':'SFR-dfb8', 'bssid':b'\xf4k\xefO\xdf\xbe', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:50:45: {'ssid':'FREEBOX_FATIMA_BB', 'bssid':b'p\xfc\x8f>\x05}', 'sec':4, 'channel':4, 'rssi':-93}
2022-06-25 14:50:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:50:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:50:49: {'ssid':'Bbox-06DDB144', 'bssid':b'\xf4\x17\xb8\xc4\xe2\x90', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:50:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:50:51: {'ssid':'Freebox-6A75EE', 'bssid':b'h\xa3xju\xef', 'sec':3, 'channel':11, 'rssi':-77}
2022-06-25 14:50:51: {'ssid':'FreeWifi_secure', 'bssid':b'h\xa3xju\xf1', 'sec':5, 'channel':11, 'rssi':-77}
2022-06-25 14:50:51: {'ssid':'Bbox-AE333EB0', 'bssid':b'\xb0\xbb\xe5\x18\xef\xd6', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-25 14:50:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:50:53: {'ssid':'Freebox-6A1B4E', 'bssid':b'h\xa3xj\x1bO', 'sec':3, 'channel':11, 'rssi':-70}
2022-06-25 14:50:53: {'ssid':'FreeWifi_secure', 'bssid':b'h\xa3xj\x1bQ', 'sec':5, 'channel':11, 'rssi':-71}
2022-06-25 14:50:53: {'ssid':'Bbox-06DDB144', 'bssid':b'\xf4\x17\xb8\xc4\xe2\x90', 'sec':4, 'channel':1, 'rssi':-86}
2022-06-25 14:50:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-42}
2022-06-25 14:50:55: {'ssid':'SFR-19e8', 'bssid':b'D\xe9\xdd\xe1\x19\xee', 'sec':4, 'channel':6, 'rssi':-84}
2022-06-25 14:50:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:50:57: {'ssid':'Bbox-4418990C', 'bssid':b'\xd4\xf8}\xba\x822', 'sec':3, 'channel':6, 'rssi':-92}
2022-06-25 14:50:57: {'ssid':'XXXX-75e0', 'bssid':b'\xa0\x1b}}u\xe6', 'sec':4, 'channel':1, 'rssi':-93}
2022-06-25 14:50:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-42}
2022-06-25 14:50:58: {'ssid':'NUMERICABLE-8202', 'bssid':b'T\xb8\n9jP', 'sec':2, 'channel':1, 'rssi':-78}
2022-06-25 14:50:58: {'ssid':'junior', 'bssid':b'\x8c\xc5\xb4!\x94v', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-25 14:50:58: {'ssid':'Bbox-4418990C', 'bssid':b' \x9a}\x80\xe3\xc6', 'sec':3, 'channel':1, 'rssi':-93}
2022-06-25 14:51:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-42}
2022-06-25 14:51:02: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-42}
2022-06-25 14:51:02: {'ssid':'NUMERICABLE-8202', 'bssid':b'T\xb8\n9jP', 'sec':2, 'channel':1, 'rssi':-78}
2022-06-25 14:51:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:51:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:51:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-39}
2022-06-25 14:51:11: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:51:11: {'ssid':'HP-Print-B8-Officejet Pro X476dw', 'bssid':b',Y\xe5\xb7X\xb8', 'sec':3, 'channel':6, 'rssi':-92}
2022-06-25 14:51:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:51:13: {'ssid':'DIRECT-41-HP M426 LaserJet', 'bssid':b'v@\xbb#gA', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-25 14:51:15: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:51:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:51:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-37}
2022-06-25 14:51:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:51:21: {'ssid':'WIFI59', 'bssid':b"4'\x92\xe4\xc5\xb8", 'sec':3, 'channel':1, 'rssi':-92}
2022-06-25 14:51:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:51:24: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:51:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:51:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:51:28: {'ssid':'iPhone RsGang', 'bssid':b'\xae\xbd\xf4\xca\x7f\x94', 'sec':3, 'channel':6, 'rssi':-94}
2022-06-25 14:51:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:51:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:51:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:51:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:51:37: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:51:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:51:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:51:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:51:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:51:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:51:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:51:48: {'ssid':'tech', 'bssid':b'\x1c_+\xc8\x81D', 'sec':4, 'channel':6, 'rssi':-90}
2022-06-25 14:51:48: {'ssid':'SFR WiFi FON', 'bssid':b'b-\x1b\xbe\x88\x07', 'sec':0, 'channel':11, 'rssi':-92}
2022-06-25 14:51:48: {'ssid':'SFR_8800', 'bssid':b'\xcc-\x1b\xbe\x88\x06', 'sec':4, 'channel':11, 'rssi':-96}
2022-06-25 14:51:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:51:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:51:52: {'ssid':'Freebox-6840B8', 'bssid':b'p\xfc\x8f\xf2Px', 'sec':3, 'channel':6, 'rssi':-79}
2022-06-25 14:51:52: {'ssid':'Bbox-A57FB6B4', 'bssid':b'\xd83\xb7\x86\xc8\xa6', 'sec':3, 'channel':6, 'rssi':-89}
2022-06-25 14:51:52: {'ssid':'Freebox-6840B8', 'bssid':b'\xdc\x00\xb0\x91\x87\x00', 'sec':3, 'channel':6, 'rssi':-93}
2022-06-25 14:51:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:51:54: {'ssid':'SFR_7BAF', 'bssid':b'X\xfc \xcc{\xb0', 'sec':4, 'channel':6, 'rssi':-73}
2022-06-25 14:51:54: {'ssid':'LAPOSTEMOBILE-5910', 'bssid':b'\xf4k\xef`Y\x16', 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:51:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:51:56: {'ssid':'Bbox-A57FB6B4', 'bssid':b'\xd83\xb7\x86\xc8\xa6', 'sec':3, 'channel':6, 'rssi':-77}
2022-06-25 14:51:56: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Qw>\xbd', 'sec':5, 'channel':11, 'rssi':-91}
2022-06-25 14:51:56: {'ssid':'SFR WiFi FON', 'bssid':b'j]Qw>\xbf', 'sec':0, 'channel':11, 'rssi':-91}
2022-06-25 14:51:56: {'ssid':'SFR_3EB8', 'bssid':b'\xe4]Qw>\xbe', 'sec':4, 'channel':11, 'rssi':-92}
2022-06-25 14:51:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:51:58: {'ssid':'Bbox-A57FB6B4', 'bssid':b'\xd83\xb7\x86\xc8\xa6', 'sec':3, 'channel':6, 'rssi':-95}
2022-06-25 14:52:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:52:02: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:02: {'ssid':'Freebox-04D4AE', 'bssid':b'\x8c\x97\xea\x04\xd4\xaf', 'sec':3, 'channel':11, 'rssi':-79}
2022-06-25 14:52:02: {'ssid':'FreeWifi_secure', 'bssid':b'\x8c\x97\xea\x04\xd4\xb1', 'sec':5, 'channel':11, 'rssi':-81}
2022-06-25 14:52:04: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:09: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:09: {'ssid':'SFR-3a08', 'bssid':b'\x08>]\xf5:\x0e', 'sec':4, 'channel':1, 'rssi':-81}
2022-06-25 14:52:11: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:11: {'ssid':'SFR-3a08', 'bssid':b'\x08>]\xf5:\x0e', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:52:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:13: {'ssid':'Numericable-2853', 'bssid':b'\x18\x82\x8c\xa8\x02\xce', 'sec':4, 'channel':6, 'rssi':-72}
2022-06-25 14:52:13: {'ssid':'SFR_59E0', 'bssid':b'la\xf4\x08Y\xe6', 'sec':4, 'channel':1, 'rssi':-94}
2022-06-25 14:52:15: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-34}
2022-06-25 14:52:17: {'ssid':'SFR WiFi Mobile', 'bssid':b'ra\xf4\x08Y\xe5', 'sec':5, 'channel':1, 'rssi':-86}
2022-06-25 14:52:17: {'ssid':'SFR_59E0', 'bssid':b'la\xf4\x08Y\xe6', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:52:17: {'ssid':'SFR WiFi FON', 'bssid':b'ra\xf4\x08Y\xe7', 'sec':0, 'channel':1, 'rssi':-87}
2022-06-25 14:52:17: {'ssid':'Livebox-2956', 'bssid':b'\xa4>Q\xc0}V', 'sec':3, 'channel':11, 'rssi':-89}
2022-06-25 14:52:18: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:18: {'ssid':'SFR WiFi Mobile', 'bssid':b'ra\xf4\x08Y\xe5', 'sec':5, 'channel':1, 'rssi':-84}
2022-06-25 14:52:18: {'ssid':'SFR_59E0', 'bssid':b'la\xf4\x08Y\xe6', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:52:18: {'ssid':'SFR WiFi FON', 'bssid':b'ra\xf4\x08Y\xe7', 'sec':0, 'channel':1, 'rssi':-84}
2022-06-25 14:52:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:20: {'ssid':'SFR WiFi Mobile', 'bssid':b'ra\xf4\x08Y\xe5', 'sec':5, 'channel':1, 'rssi':-97}
2022-06-25 14:52:22: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:24: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:52:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:52:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:52:31: {'ssid':'Freebox-07BF20', 'bssid':b'\xe4\x9e\x12\x07\xbf!', 'sec':3, 'channel':6, 'rssi':-92}
2022-06-25 14:52:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:52:35: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:37: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:37: {'ssid':'My VW 7712', 'bssid':b'\xd2@\xef\xb5\xa2\xea', 'sec':3, 'channel':6, 'rssi':-97}
2022-06-25 14:52:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:39: {'ssid':'My VW 7712', 'bssid':b'\xd2@\xef\xb5\xa2\xea', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:52:39: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x07\xbf#', 'sec':5, 'channel':6, 'rssi':-94}
