Testing SD card write operations: 2022-07-03 15:16:38
2022-07-03 15:17:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'caf50aa956de29e8ebe10ff4cbeafd809bc855d308de282d25d03e27', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca329146901ed2e7a7939f0e38d8bde00ac21950e44f369345a0f68a', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0579788eb05745adb693fcb52fa9c4386aee9bc7a40960466f1c09b5', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:17:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'caf50aa956de29e8ebe10ff4cbeafd809bc855d308de282d25d03e27', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dafe57d67211d20b1948ab15f071901dd7210792969fe53bc4d10a89', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '31e170b2884254849e1d36c02e11f31fdc93556154a9030d6c3bc497', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '806c17c43ab96f8af9f4c62cdded489ba1baa4faf26099100a1f409d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:17:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2612f951c4c900b7b738a1f686c56bc3e24a5858ef603ff556e02c50', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2cf26bac460d85b2b551d6075614693564c768be83962c6a1851cd5c', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:17:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:17:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:17:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '06e2613cd6b18fc01ac972550357ecc4c6516145cbc610726b425946', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2612f951c4c900b7b738a1f686c56bc3e24a5858ef603ff556e02c50', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d21b6589614e2b8006b34cbb9bdcd05808be8f9f6917fb6f927f52', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:18:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca329146901ed2e7a7939f0e38d8bde00ac21950e44f369345a0f68a', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:18:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5f940f85fa47c2f07f83d635a121a1b572a0e0e761dcf616a56d59ea', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -70, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -71, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca329146901ed2e7a7939f0e38d8bde00ac21950e44f369345a0f68a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5dcc6f2dc75ef5c4007c2ae2527e2cb73817d9f6b42cd649afe1a5d8', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -80, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0ade97556480681861a83ec9db9cb9225da2da24b7e318f7914465b3', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bd2949e0864c7e9e42e72d01694bc75c49cf148b4edc916361c061c0', 'rssi': -56, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -34, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -38, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3151d7edb0ee068b8e8065f3dfc3028493c60384b0361cd1efa05828', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d21b6589614e2b8006b34cbb9bdcd05808be8f9f6917fb6f927f52', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f27a93c099de49db69dba3846a8882894123b1e969c09803c4ee9b4b', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3151d7edb0ee068b8e8065f3dfc3028493c60384b0361cd1efa05828', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ca329146901ed2e7a7939f0e38d8bde00ac21950e44f369345a0f68a', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6c6c69fa2f5020e16fa1c1abf33eda32c83596702de69340136f5a9d', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:18:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f27a93c099de49db69dba3846a8882894123b1e969c09803c4ee9b4b', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '623db2b2c7bc5424a0aea35802b4db4ac643329d0cc7b9d6747cda85', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -80, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -53, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:43: {'adv_flag': 2, 'def_tx_pwr': 3, 'mac': '7724cb18c29fb69c44acc388e5fbde6f8551d559a7246d28b6d2bfde', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0579788eb05745adb693fcb52fa9c4386aee9bc7a40960466f1c09b5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -76, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2612f951c4c900b7b738a1f686c56bc3e24a5858ef603ff556e02c50', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'deca2c5d1dcc6a572b3a3b7f103683a97589783f6d71f0567a5788cb', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:18:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f7cce41c5e12be01e516f66e5efadb1457f20b5c30eceff58af142a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -52, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -73, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:18:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:18:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -52, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -82, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fe8b9c6474cd5b8d92869a2e208c526078a88c01e2bf3208d6635099', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f5b0eb37796f632589b52a8b25c9a4628bd27f4d173a501d6fcab61c', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5dcc6f2dc75ef5c4007c2ae2527e2cb73817d9f6b42cd649afe1a5d8', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:18:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
